Id,SalePrice
2734,38117.058231425326
2735,140098.40601993396
2736,131063.68868646465
2737,123626.13239101483
2738,119776.64872967775
2739,146787.2018920456
2740,137093.82387155402
2741,146997.14296355285
2742,153914.19104937927
2743,154377.8672967969
2744,163278.3621362948
2745,142208.6094877089
2746,145179.20541596814
2747,152293.67006282302
2748,107439.51115552397
2749,126136.42831606985
2750,109125.31294791214
2751,130252.67515770736
2752,193351.44489575076
2753,157152.82853915473
2754,233984.08358877143
2755,136731.46489960473
2756,92127.75508757104
2757,55399.87183040203
2758,84273.76983338891
2759,165997.71132582036
2760,133808.56987427644
2761,139049.01172236115
2762,139494.39159286514
2763,190059.76471251142
2764,136314.61311224126
2765,275259.8470849297
2766,111893.91215718363
2767,57478.203227253776
2768,126279.35068898706
2769,145927.1044641611
2770,145146.10224421043
2771,102110.52636801824
2772,108762.37434471934
2773,182885.00791049047
2774,157838.96481918127
2775,141118.95841432453
2776,144261.7649289911
2777,148996.08162546693
2778,106831.44380098427
2779,137777.18511938714
2780,90272.30753158664
2781,98749.9093792258
2782,97539.95762900022
2783,81409.4352842732
2784,130563.06347780171
2785,136087.58839477383
2786,56684.09817591874
2787,126401.4436184091
2788,76795.82309846321
2789,183621.18334897482
2790,88449.07145967073
2791,110394.87244120549
2792,58295.17838971861
2793,145125.56951401805
2794,113325.76515143414
2795,127909.87358106783
2796,101094.08175874196
2797,256148.9898770155
2798,114480.1514994604
2799,125063.88778950699
2800,66927.58105957665
2801,118479.70055215817
2802,135031.35938698848
2803,182834.87713138774
2804,113675.438309799
2805,106088.24862029022
2806,68459.5310035634
2807,251216.84677517132
2808,163993.18367281705
2809,135478.30948566188
2810,125113.7144220075
2811,175014.54956367888
2812,187466.25362297808
2813,144338.39472368165
2814,155815.32621736312
2815,105313.11684939312
2816,245802.2072905129
2817,171399.9198822938
2818,129647.03274337627
2819,170319.08386631863
2820,147325.95310901877
2821,113192.75359775624
2822,189513.11752667397
2823,354780.1083407445
2824,183314.29227363845
2825,161413.77381258548
2826,139624.4072013425
2827,142165.83362610702
2828,245094.80890700457
2829,218271.4308497785
2830,225205.28788389722
2831,194924.6877627068
2832,251331.72223855063
2833,313745.25499200576
2834,237694.1838443162
2835,227991.83593834002
2836,198246.50484108596
2837,161192.3626237779
2838,150824.80215418775
2839,168530.70199899888
2840,210801.74682879387
2841,207194.70612460966
2842,225420.94461566934
2843,162169.3812197166
2844,188049.78432990887
2845,128809.16438984266
2846,210622.5810514258
2847,220505.21101849494
2848,224680.1744232277
2849,197251.37772211948
2850,274572.41199110844
2851,207488.01055133584
2852,232889.93069135994
2853,241502.10221453072
2854,144710.17016265276
2855,208165.11316978265
2856,202290.0128904416
2857,196005.42926134382
2858,208741.07000752995
2859,68857.43699481181
2860,153802.08232968507
2861,124109.07445963772
2862,179386.65470866268
2863,148442.10548231285
2864,274094.02998598816
2865,139333.84796452758
2866,124702.17469653723
2867,96259.54913561771
2868,108005.23569095304
2869,88612.89834722376
2870,113177.12791053619
2871,75144.67341353997
2872,25437.100167272292
2873,70980.39541096604
2874,153604.70808678409
2875,111247.20244342485
2876,162987.54261885598
2877,155837.49799458415
2878,180167.6338228728
2879,157565.3098931494
2880,103663.52068965949
2881,133109.1351020862
2882,191739.51042206612
2883,209061.04037839352
2884,190992.89262681486
2885,187860.0424155407
2886,263022.8332950199
2887,121181.96185888618
2888,147007.8335588132
2889,33451.24896748204
2890,87891.71607970123
2891,159338.72506733084
2892,-9477.00223018763
2893,60509.393332803855
2894,33391.670771872654
2895,325064.2355288761
2896,273455.1870756978
2897,214985.83339515454
2898,125323.1361703157
2899,204216.11566888986
2900,164530.43771098534
2901,251557.0525299623
2902,161761.75413590812
2903,317023.79079109617
2904,347014.97464578017
2905,82729.94675429523
2906,189805.1074439912
2907,105320.48283232842
2908,110641.77290342937
2909,131027.5479673802
2910,77877.13453994552
2911,77897.97622043034
2912,143399.05078480716
2913,80629.71476185232
2914,71750.06810863386
2915,81799.43534471252
2916,89662.42546979268
2917,180232.18328117256
2918,111666.68186780711
2919,221213.84277952593
